team,wcyear,opponent,GF,GA,possession_number,shot,goal,wentback,timediff,players_behind,possess,Short,Medium,Long,No_passes,champion,round,goaldiff,,timediff,players_behind,passes
Germany,2014,Brazil,7,1,74,F,F,T,17,8,T,4,2,0,F,T,SF,6,,,,6
Germany,2014,Ghana,2,2,5,F,F,F,17,8,T,4,2,0,F,T,G,0,,,,6
Germany,2014,Ghana,2,2,78,F,F,T,17,8,T,2,2,0,F,T,G,0,,,,4
Germany,2018,Sweden,2,1,93,F,F,T,17,8,T,3,3,0,F,F,G,1,,,,6
Spain,2010,Chile,2,1,80,T,F,F,17,8,T,2,3,0,F,T,G,1,,,,5
Spain,2010,Honduras,2,0,74,F,F,F,17,8,T,2,2,0,F,T,G,2,,,,4
Spain,2010,Switzerland,0,1,29,F,F,T,17,8,T,6,1,0,F,T,G,-1,,,,7
Spain,2014,Chile,0,2,51,F,F,F,17,8,T,2,3,0,F,F,G,-2,,,,5
France,2014,Honduras,3,0,47,F,F,T,17,9,F,4,1,0,F,F,G,3,,,,5
France,2018,Denmark,0,0,30,F,F,T,17,9,F,2,3,1,F,T,G,0,,,,6
France,2018,Denmark,0,0,33,F,F,F,17,9,F,1,5,0,F,T,G,0,,,,6
Germany,2014,Algeria,2,1,70,F,F,T,17,9,T,4,2,0,F,T,S,1,,,,6
Germany,2014,Algeria,2,1,94,F,F,F,17,9,T,3,3,0,F,T,S,1,,,,6
Germany,2018,Mexico,0,1,78,F,F,F,17,9,T,2,1,0,F,F,G,-1,,,,3
Spain,2010,Portugal,1,0,56,F,F,F,17,9,T,0,4,0,F,T,S,1,,,,4
Spain,2010,Switzerland,0,1,80,F,F,F,17,9,T,0,3,0,F,T,G,-1,,,,3
Spain,2014,Australia,3,0,66,F,F,F,17,9,T,6,3,0,F,F,G,3,,,,9
Spain,2018,Russia,1,1,15,F,F,F,17,9,T,4,3,0,F,F,S,0,,,,7
Spain,2018,Russia,1,1,17,F,F,T,17,9,T,2,3,0,F,F,S,0,,,,5
Spain,2018,Russia,1,1,129,F,F,T,17,9,T,2,1,0,F,F,S,0,,,,3
Spain,2018,Russia,1,1,154,F,F,F,17,9,T,1,2,1,F,F,S,0,,,,4
France,2014,Honduras,3,0,11,F,F,F,17,10,F,5,2,1,F,F,G,3,,,,8
France,2018,Denmark,0,0,90,F,F,T,17,10,F,1,4,0,F,T,G,0,,,,5
Spain,2018,Morocco,2,2,108,F,F,F,17,10,T,0,1,0,F,F,G,0,,,,1
Spain,2018,Russia,1,1,95,T,F,F,17,10,T,3,2,0,F,F,S,0,,,,5
Germany,2010,England,4,1,98,F,F,F,18,0,T,1,2,1,F,F,S,3,,,,4
France,2014,Switerland,5,2,70,F,F,F,18,3,F,0,3,1,F,F,G,3,,,,4
Germany,2014,Argentina,1,0,130,F,F,F,18,3,T,0,1,1,F,T,F,1,,,,2
Spain,2010,Paraguary,1,0,42,F,F,F,18,3,T,1,4,0,F,T,QF,1,,,,5
France,2018,Australia,2,1,66,F,F,F,18,4,F,2,4,0,F,T,G,1,,,,6
France,2018,Peru,1,0,62,F,F,F,18,4,F,0,0,1,F,T,G,1,,,,1
France,2018,Peru,1,0,73,F,F,F,18,4,F,1,2,2,F,T,G,1,,,,5
Germany,2014,France,1,0,59,F,F,F,18,4,T,0,2,0,F,T,QF,1,,,,2
Spain,2010,Honduras,2,0,86,F,F,F,18,4,T,6,1,0,F,T,G,2,,,,7
Spain,2014,Netherlands,1,5,30,F,F,F,18,4,T,4,5,0,F,F,G,-4,,,,9
France,2010,Uruguay,0,0,5,F,F,F,18,5,F,0,0,1,F,F,G,0,,,,1
France,2018,Peru,1,0,25,F,F,F,18,5,F,4,2,0,F,T,G,1,,,,6
France,2018,Peru,1,0,46,F,F,F,18,5,F,3,4,0,F,T,G,1,,,,7
Germany,2010,Australia,4,0,26,F,F,F,18,5,T,3,4,0,F,F,G,4,,,,7
Germany,2010,Australia,4,0,55,F,F,T,18,5,T,3,4,0,F,F,G,4,,,,7
Germany,2010,England,4,1,16,F,F,F,18,5,T,0,0,1,F,F,S,3,,,,1
Germany,2010,Spain,0,1,24,F,F,F,18,5,T,4,1,0,F,F,SF,-1,,,,5
Germany,2014,Brazil,7,1,38,F,F,F,18,5,T,3,2,0,F,T,SF,6,,,,5
Germany,2014,Brazil,7,1,42,F,F,F,18,5,T,3,2,0,F,T,SF,6,,,,5
Spain,2010,Honduras,2,0,94,F,F,F,18,5,T,3,5,0,F,T,G,2,,,,8
Spain,2010,Switzerland,0,1,76,T,F,F,18,5,T,1,5,1,F,T,G,-1,,,,7
Spain,2014,Australia,3,0,59,F,F,F,18,5,T,0,0,1,F,F,G,3,,,,1
Spain,2018,Portugal,3,3,74,F,F,T,18,5,T,8,4,1,F,F,G,0,,,,13
France,2014,Nigeria,2,0,48,F,F,F,18,6,F,1,1,1,F,F,S,2,,,,3
Germany,2010,Ghana,1,0,5,T,F,F,18,6,T,2,4,0,F,F,G,1,,,,6
Germany,2010,Ghana,1,0,37,F,F,F,18,6,T,4,0,1,F,F,G,1,,,,5
Germany,2010,Serbia,0,1,12,F,F,F,18,6,T,2,3,0,F,F,G,-1,,,,5
Germany,2010,Spain,0,1,23,F,F,T,18,6,T,1,1,1,F,F,SF,-1,,,,3
Germany,2010,Spain,0,1,34,F,F,F,18,6,T,3,2,0,F,F,SF,-1,,,,5
Germany,2014,Argentina,1,0,16,F,F,F,18,6,T,2,2,0,F,T,F,1,,,,4
Germany,2014,Brazil,7,1,63,F,F,F,18,6,T,3,2,0,F,T,SF,6,,,,5
Germany,2014,Ghana,2,2,92,T,F,F,18,6,T,3,3,0,F,T,G,0,,,,6
Germany,2014,Portgual,4,0,47,F,F,T,18,6,T,4,2,0,F,T,G,4,,,,6
Spain,2010,Honduras,2,0,79,F,F,F,18,6,T,4,6,0,F,T,G,2,,,,10
Spain,2010,Paraguary,1,0,58,F,F,F,18,6,T,2,2,1,F,T,QF,1,,,,5
Spain,2010,Portugal,1,0,26,F,F,F,18,6,T,1,3,1,F,T,S,1,,,,5
Spain,2010,Portugal,1,0,96,F,F,T,18,6,T,3,2,1,F,T,S,1,,,,6
Spain,2014,Australia,3,0,29,F,F,F,18,6,T,2,1,1,F,F,G,3,,,,4
Spain,2014,Chile,0,2,29,F,F,F,18,6,T,10,1,0,F,F,G,-2,,,,11
Spain,2018,Morocco,2,2,52,F,F,F,18,6,T,1,4,1,F,F,G,0,,,,6
France,2010,Uruguay,0,0,72,F,F,F,18,7,F,0,1,1,F,F,G,0,,,,2
France,2014,Germany,0,1,63,F,F,F,18,7,F,4,2,0,F,F,QF,-1,,,,6
France,2014,Germany,0,1,84,F,F,F,18,7,F,0,2,0,F,F,QF,-1,,,,2
France,2014,Switerland,5,2,54,F,F,F,18,7,F,1,1,0,F,F,G,3,,,,2
France,2018,Argentina,4,3,48,F,F,T,18,7,F,6,1,0,F,T,S,1,,,,7
France,2018,Belgium,1,0,64,F,F,F,18,7,F,0,0,1,F,T,SF,1,,,,1
France,2018,Peru,1,0,2,F,F,F,18,7,F,3,4,1,F,T,G,1,,,,8
France,2018,Peru,1,0,28,F,F,T,18,7,F,4,3,0,F,T,G,1,,,,7
France,2018,Peru,1,0,43,F,F,F,18,7,F,0,0,1,F,T,G,1,,,,1
France,2018,Uruguay,2,0,71,F,F,T,18,7,F,4,3,0,F,T,QF,2,,,,7
Germany,2014,Algeria,2,1,107,F,F,T,18,7,T,1,2,0,F,T,S,1,,,,3
Germany,2014,Argentina,1,0,106,F,F,F,18,7,T,4,1,0,F,T,F,1,,,,5
Germany,2014,Argentina,1,0,107,F,F,T,18,7,T,4,1,1,F,T,F,1,,,,6
Germany,2014,Argentina,1,0,121,F,F,T,18,7,T,0,4,0,F,T,F,1,,,,4
Germany,2014,Brazil,7,1,76,F,F,F,18,7,T,4,2,0,F,T,SF,6,,,,6
Germany,2014,Portgual,4,0,62,F,F,F,18,7,T,2,2,0,F,T,G,4,,,,4
Germany,2014,US,1,0,86,F,F,T,18,7,T,1,1,0,F,T,G,1,,,,2
Spain,2010,Germany,1,0,93,T,T,F,18,7,T,4,3,1,F,T,SF,1,,,,8
Spain,2018,Morocco,2,2,55,F,F,F,18,7,T,2,4,0,F,F,G,0,,,,6
Spain,2018,Portugal,3,3,20,F,F,T,18,7,T,3,4,0,F,F,G,0,,,,7
France,2014,Ecuador,0,0,24,F,F,T,18,8,F,1,2,0,F,F,G,0,,,,3
France,2014,Honduras,3,0,18,F,F,F,18,8,F,1,4,0,F,F,G,3,,,,5
France,2014,Switerland,5,2,67,F,F,F,18,8,F,4,3,0,F,F,G,3,,,,7
France,2018,Australia,2,1,79,F,F,T,18,8,F,3,4,0,F,T,G,1,,,,7
Germany,2010,Uruguay,3,2,20,T,F,F,18,8,T,3,4,0,F,F,TPP,1,,,,7
Germany,2014,Algeria,2,1,88,F,F,T,18,8,T,3,1,0,F,T,S,1,,,,4
Spain,2010,Germany,1,0,31,F,F,T,18,8,T,4,3,0,F,T,SF,1,,,,7
Spain,2010,Paraguary,1,0,9,F,F,F,18,8,T,6,1,0,F,T,QF,1,,,,7
Spain,2010,Portugal,1,0,19,F,F,T,18,8,T,2,4,0,F,T,S,1,,,,6
Spain,2010,Switzerland,0,1,33,F,F,F,18,8,T,5,3,0,F,T,G,-1,,,,8
Spain,2014,Australia,3,0,17,F,F,F,18,8,T,5,4,1,F,F,G,3,,,,10
Spain,2014,Australia,3,0,69,F,F,F,18,8,T,5,2,0,F,F,G,3,,,,7
Spain,2018,Portugal,3,3,11,F,F,F,18,8,T,1,5,0,F,F,G,0,,,,6
Spain,2018,Portugal,3,3,13,F,F,F,18,8,T,3,4,0,F,F,G,0,,,,7
France,2018,Australia,2,1,45,F,F,F,18,9,F,5,2,0,F,T,G,1,,,,7
France,2018,Croatia,4,2,34,F,F,F,18,9,F,1,2,0,F,T,F,2,,,,3
France,2018,Denmark,0,0,51,F,F,T,18,9,F,3,3,0,F,T,G,0,,,,6
Germany,2014,Ghana,2,2,24,F,F,T,18,9,T,6,2,0,F,T,G,0,,,,8
Spain,2010,Netherlands,1,0,27,F,F,F,18,9,T,7,2,0,F,T,F,1,,,,9
Spain,2010,Switzerland,0,1,93,F,F,F,18,9,T,1,1,0,F,T,G,-1,,,,2
Spain,2010,Switzerland,0,1,97,F,F,F,18,9,T,1,3,0,F,T,G,-1,,,,4
Spain,2018,Morocco,2,2,87,F,F,T,18,9,T,6,1,0,F,F,G,0,,,,7
Spain,2018,Portugal,3,3,7,F,F,F,18,9,T,7,1,0,F,F,G,0,,,,8
Germany,2018,Sweden,2,1,106,F,F,F,18,10,T,2,4,0,F,F,G,1,,,,6
Spain,2018,Russia,1,1,189,F,F,T,18,10,T,5,1,0,F,F,S,0,,,,6
France,2010,South Africa,1,2,4,F,F,F,18,NA,F,0,0,1,F,F,G,-1,,,,1
Germany,2014,Brazil,7,1,71,F,F,F,19,1,T,0,4,1,F,T,SF,6,,,,5
France,2018,Denmark,0,0,26,F,F,F,19,3,F,4,3,1,F,T,G,0,,,,8
Germany,2010,England,4,1,21,F,F,F,19,3,T,0,3,1,F,F,S,3,,,,4
Germany,2010,England,4,1,96,F,F,F,19,3,T,1,2,1,F,F,S,3,,,,4
Germany,2014,Algeria,2,1,152,F,F,F,19,3,T,2,2,1,F,T,S,1,,,,5
Spain,2010,Portugal,1,0,87,F,F,F,19,3,T,0,0,1,F,T,S,1,,,,1
France,2010,South Africa,1,2,33,F,F,F,19,4,F,4,0,1,F,F,G,-1,,,,5
France,2018,Australia,2,1,90,F,F,F,19,4,F,4,3,1,F,T,G,1,,,,8
Germany,2010,Uruguay,3,2,85,F,F,F,19,4,T,4,0,2,F,F,TPP,1,,,,6
Spain,2018,Morocco,2,2,21,F,F,T,19,4,T,2,1,1,F,F,G,0,,,,4
Spain,2018,Russia,1,1,179,T,F,F,19,4,T,3,0,1,F,F,S,0,,,,4
France,2010,Uruguay,0,0,76,F,F,F,19,5,F,2,3,1,F,F,G,0,,,,6
France,2014,Germany,0,1,29,F,F,T,19,5,F,2,1,0,F,F,QF,-1,,,,3
Germany,2010,Serbia,0,1,44,F,F,F,19,5,T,1,5,0,F,F,G,-1,,,,6
Germany,2010,Serbia,0,1,53,F,F,F,19,5,T,1,4,0,F,F,G,-1,,,,5
Germany,2014,France,1,0,88,F,F,F,19,5,T,0,0,1,F,T,QF,1,,,,1
Spain,2014,Australia,3,0,35,T,T,F,19,5,T,6,2,0,F,F,G,3,,,,8
Spain,2018,Portugal,3,3,8,F,F,T,19,5,T,4,2,0,F,F,G,0,,,,6
France,2010,Mexico,0,2,36,F,F,F,19,6,F,5,1,0,F,F,G,-2,,,,6
France,2014,Germany,0,1,9,F,F,F,19,6,F,2,2,1,F,F,QF,-1,,,,5
France,2014,Honduras,3,0,26,F,F,F,19,6,F,1,4,0,F,F,G,3,,,,5
France,2014,Nigeria,2,0,56,T,F,F,19,6,F,6,3,0,F,F,S,2,,,,9
France,2018,Australia,2,1,60,F,F,F,19,6,F,0,5,0,F,T,G,1,,,,5
Germany,2010,Australia,4,0,42,F,F,F,19,6,T,3,5,0,F,F,G,4,,,,8
Spain,2010,Honduras,2,0,52,F,F,F,19,6,T,2,3,0,F,T,G,2,,,,5
Spain,2010,Switzerland,0,1,13,F,F,F,19,6,T,1,4,0,F,T,G,-1,,,,5
France,2010,Mexico,0,2,73,F,F,F,19,7,F,4,1,0,F,F,G,-2,,,,5
France,2010,South Africa,1,2,49,T,F,F,19,7,F,1,0,1,F,F,G,-1,,,,2
France,2014,Germany,0,1,66,F,F,T,19,7,F,2,1,0,F,F,QF,-1,,,,3
France,2018,Denmark,0,0,80,F,F,F,19,7,F,1,0,1,F,T,G,0,,,,2
Germany,2010,Australia,4,0,36,F,F,F,19,7,T,4,4,0,F,F,G,4,,,,8
Germany,2010,Spain,0,1,18,F,F,T,19,7,T,2,2,0,F,F,SF,-1,,,,4
Germany,2014,Ghana,2,2,80,F,F,F,19,7,T,2,4,0,F,T,G,0,,,,6
Spain,2010,Germany,1,0,7,T,F,F,19,7,T,2,4,0,F,T,SF,1,,,,6
Spain,2010,Paraguary,1,0,30,F,F,T,19,7,T,6,1,0,F,T,QF,1,,,,7
Spain,2014,Netherlands,1,5,28,F,F,F,19,7,T,6,3,0,F,F,G,-4,,,,9
France,2014,Honduras,3,0,5,F,F,F,19,8,F,4,2,0,F,F,G,3,,,,6
Germany,2010,Argentina,4,0,33,F,F,T,19,8,T,2,1,0,F,F,QF,4,,,,3
Germany,2010,Ghana,1,0,32,F,F,F,19,8,T,1,2,1,F,F,G,1,,,,4
Germany,2014,Algeria,2,1,71,F,F,T,19,8,T,2,4,1,F,T,S,1,,,,7
Germany,2018,Sweden,2,1,70,T,F,F,19,8,T,1,4,0,F,F,G,1,,,,5
Spain,2010,Chile,2,1,66,F,F,T,19,8,T,0,5,0,F,T,G,1,,,,5
Spain,2018,Russia,1,1,7,F,F,T,19,8,T,3,1,0,F,F,S,0,,,,4
France,2018,Denmark,0,0,19,F,F,T,19,9,F,1,3,0,F,T,G,0,,,,4
France,2018,Peru,1,0,27,F,F,F,19,9,F,5,1,0,F,T,G,1,,,,6
Germany,2014,US,1,0,51,F,F,T,19,9,T,4,3,0,F,T,G,1,,,,7
Germany,2018,Korea,0,2,77,F,F,F,19,9,T,1,3,0,F,F,G,-2,,,,4
Spain,2010,Germany,1,0,65,F,F,F,19,9,T,4,2,0,F,T,SF,1,,,,6
Spain,2018,Russia,1,1,5,F,F,F,19,9,T,2,4,0,F,F,S,0,,,,6
Germany,2018,Sweden,2,1,77,F,F,T,19,10,T,3,1,0,F,F,G,1,,,,4
Spain,2018,Iran,1,0,13,NA,F,F,19,10,T,2,1,2,F,F,G,1,,,,5
Spain,2010,Portugal,1,0,78,F,F,F,20,2,T,4,3,1,F,T,S,1,,,,8
Germany,2010,Uruguay,3,2,80,T,F,F,20,3,T,0,1,0,F,F,TPP,1,,,,1
Spain,2010,Paraguary,1,0,34,F,F,F,20,3,T,1,7,1,F,T,QF,1,,,,9
France,2014,Germany,0,1,80,F,F,F,20,4,F,3,0,1,F,F,QF,-1,,,,4
France,2018,Uruguay,2,0,63,F,F,F,20,4,F,4,4,0,F,T,QF,2,,,,8
Germany,2010,Australia,4,0,11,F,F,T,20,4,T,2,5,0,F,F,G,4,,,,7
Germany,2014,Algeria,2,1,75,F,F,F,20,4,T,0,2,0,F,T,S,1,,,,2
Spain,2014,Netherlands,1,5,10,F,F,F,20,4,T,2,7,0,F,F,G,-4,,,,9
France,2018,Argentina,4,3,31,F,F,F,20,5,F,1,5,1,F,T,S,1,,,,7
Germany,2010,Argentina,4,0,55,F,F,F,20,5,T,1,4,0,F,F,QF,4,,,,5
Germany,2010,Australia,4,0,80,F,F,F,20,5,T,4,2,0,F,F,G,4,,,,6
Germany,2010,Ghana,1,0,53,F,F,F,20,5,T,3,2,0,F,F,G,1,,,,5
Germany,2010,Uruguay,3,2,17,F,F,T,20,5,T,3,4,0,F,F,TPP,1,,,,7
Germany,2014,Algeria,2,1,137,F,F,F,20,5,T,6,1,1,F,T,S,1,,,,8
Germany,2014,Ghana,2,2,67,F,F,F,20,5,T,7,3,0,F,T,G,0,,,,10
Spain,2010,Portugal,1,0,25,F,F,F,20,5,T,4,3,1,F,T,S,1,,,,8
Spain,2010,Portugal,1,0,94,F,F,F,20,5,T,3,5,0,F,T,S,1,,,,8
Spain,2018,Russia,1,1,163,F,F,T,20,5,T,2,4,0,F,F,S,0,,,,6
France,2014,Nigeria,2,0,44,F,F,F,20,6,F,5,1,1,F,F,S,2,,,,7
France,2018,Belgium,1,0,16,F,F,T,20,6,F,4,3,0,F,T,SF,1,,,,7
Germany,2010,England,4,1,100,F,F,F,20,6,T,0,3,0,F,F,S,3,,,,3
Germany,2014,Algeria,2,1,130,T,F,F,20,6,T,4,5,0,F,T,S,1,,,,9
Spain,2010,Chile,2,1,82,F,F,F,20,6,T,6,3,0,F,T,G,1,,,,9
Spain,2018,Iran,1,0,31,NA,F,T,20,6,T,0,6,0,F,F,G,1,,,,6
France,2014,Ecuador,0,0,36,F,F,T,20,7,F,3,2,0,F,F,G,0,,,,5
France,2014,Switerland,5,2,42,F,F,F,20,7,F,2,5,0,F,F,G,3,,,,7
France,2018,Croatia,4,2,48,F,F,F,20,7,F,4,1,1,F,T,F,2,,,,6
France,2018,Peru,1,0,26,F,F,F,20,7,F,5,2,0,F,T,G,1,,,,7
France,2018,Peru,1,0,65,F,F,F,20,7,F,2,4,1,F,T,G,1,,,,7
Germany,2010,Argentina,4,0,16,F,F,T,20,7,T,3,1,0,F,F,QF,4,,,,4
Germany,2010,Serbia,0,1,11,F,F,F,20,7,T,2,2,0,F,F,G,-1,,,,4
Germany,2014,France,1,0,12,F,F,T,20,7,T,3,3,0,F,T,QF,1,,,,6
Germany,2018,Korea,0,2,21,F,F,F,20,7,T,1,3,0,F,F,G,-2,,,,4
Spain,2010,Paraguary,1,0,79,F,F,F,20,7,T,3,5,0,F,T,QF,1,,,,8
Spain,2010,Portugal,1,0,16,F,F,T,20,7,T,2,3,1,F,T,S,1,,,,6
France,2010,South Africa,1,2,53,F,F,F,20,8,F,0,3,0,F,F,G,-1,,,,3
Germany,2010,Australia,4,0,6,F,F,F,20,8,T,3,5,0,F,F,G,4,,,,8
Germany,2010,England,4,1,52,F,F,T,20,8,T,2,3,0,F,F,S,3,,,,5
Germany,2010,Serbia,0,1,54,F,F,T,20,8,T,1,3,0,F,F,G,-1,,,,4
Germany,2014,Argentina,1,0,35,F,F,F,20,8,T,3,3,1,F,T,F,1,,,,7
Spain,2010,Chile,2,1,68,F,F,T,20,8,T,6,4,0,F,T,G,1,,,,10
Spain,2010,Germany,1,0,69,F,F,T,20,8,T,4,4,0,F,T,SF,1,,,,8
Spain,2010,Switzerland,0,1,53,F,F,F,20,8,T,3,4,0,F,T,G,-1,,,,7
Spain,2014,Chile,0,2,11,F,F,F,20,8,T,8,4,0,F,F,G,-2,,,,12
France,2014,Honduras,3,0,12,F,F,F,20,9,F,3,5,0,F,F,G,3,,,,8
France,2014,Nigeria,2,0,27,T,F,F,20,9,F,5,0,0,F,F,S,2,,,,5
France,2014,Nigeria,2,0,54,F,F,F,20,9,F,4,2,0,F,F,S,2,,,,6
France,2018,Australia,2,1,54,F,F,T,20,9,F,1,4,0,F,T,G,1,,,,5
France,2018,Belgium,1,0,17,T,F,F,20,9,F,6,2,1,F,T,SF,1,,,,9
France,2018,Denmark,0,0,25,F,F,F,20,9,F,5,2,0,F,T,G,0,,,,7
France,2018,Denmark,0,0,94,T,F,F,20,9,F,3,3,0,F,T,G,0,,,,6
France,2018,Denmark,0,0,103,F,F,T,20,9,F,0,3,0,F,T,G,0,,,,3
Germany,2014,US,1,0,21,F,F,F,20,9,T,3,5,0,F,T,G,1,,,,8
Germany,2018,Mexico,0,1,41,F,F,T,20,9,T,4,1,0,F,F,G,-1,,,,5
Spain,2018,Portugal,3,3,60,F,F,F,20,9,T,2,4,0,F,F,G,0,,,,6
Spain,2018,Russia,1,1,131,F,F,T,20,9,T,2,1,0,F,F,S,0,,,,3
Spain,2018,Russia,1,1,115,F,F,F,20,10,T,4,2,0,F,F,S,0,,,,6
Spain,2010,Chile,2,1,50,F,F,F,21,2,T,9,2,0,F,T,G,1,,,,11
France,2010,Uruguay,0,0,16,F,F,F,21,3,F,1,2,1,F,F,G,0,,,,4
Spain,2014,Chile,0,2,28,F,F,F,21,3,T,1,5,1,F,F,G,-2,,,,7
France,2014,Germany,0,1,62,F,F,F,21,4,F,2,6,0,F,F,QF,-1,,,,8
France,2018,Argentina,4,3,42,F,F,F,21,4,F,1,3,2,F,T,S,1,,,,6
Germany,2010,Ghana,1,0,94,F,F,F,21,4,T,4,5,1,F,F,G,1,,,,10
Germany,2014,Ghana,2,2,34,F,F,F,21,4,T,2,3,0,F,T,G,0,,,,5
Germany,2014,US,1,0,90,F,F,F,21,4,T,3,4,0,F,T,G,1,,,,7
Spain,2010,Germany,1,0,23,F,F,F,21,4,T,6,2,1,F,T,SF,1,,,,9
Spain,2010,Paraguary,1,0,84,F,F,F,21,4,T,1,4,1,F,T,QF,1,,,,6
France,2014,Nigeria,2,0,3,F,F,F,21,5,F,2,4,1,F,F,S,2,,,,7
France,2018,Argentina,4,3,60,F,F,F,21,5,F,0,0,1,F,T,S,1,,,,1
Germany,2010,Spain,0,1,33,F,F,F,21,5,T,1,6,0,F,F,SF,-1,,,,7
Germany,2014,Ghana,2,2,21,F,F,F,21,5,T,2,4,0,F,T,G,0,,,,6
Spain,2014,Netherlands,1,5,12,F,F,T,21,5,T,4,7,0,F,F,G,-4,,,,11
Spain,2014,Netherlands,1,5,72,F,F,F,21,5,T,0,0,0,F,F,G,-4,,,,0
France,2014,Germany,0,1,13,F,F,F,21,6,F,2,1,0,F,F,QF,-1,,,,3
France,2014,Germany,0,1,61,F,F,F,21,6,F,2,3,1,F,F,QF,-1,,,,6
France,2018,Argentina,4,3,3,F,F,F,21,6,F,8,1,0,F,T,S,1,,,,9
France,2018,Denmark,0,0,73,F,F,F,21,6,F,0,0,1,F,T,G,0,,,,1
France,2018,Uruguay,2,0,56,F,F,F,21,6,F,5,3,0,F,T,QF,2,,,,8
Germany,2010,Australia,4,0,38,F,F,F,21,6,T,1,4,0,F,F,G,4,,,,5
Germany,2010,England,4,1,19,F,F,T,21,6,T,2,4,0,F,F,S,3,,,,6
Germany,2010,Serbia,0,1,35,F,F,F,21,6,T,2,2,0,F,F,G,-1,,,,4
Germany,2010,Uruguay,3,2,63,F,F,F,21,6,T,1,3,0,F,F,TPP,1,,,,4
Germany,2014,Algeria,2,1,19,F,F,F,21,6,T,3,6,0,F,T,S,1,,,,9
Germany,2014,Portgual,4,0,24,F,F,T,21,6,T,4,3,0,F,T,G,4,,,,7
Germany,2014,US,1,0,82,F,F,T,21,6,T,1,7,0,F,T,G,1,,,,8
Spain,2014,Netherlands,1,5,3,F,F,F,21,6,T,2,2,0,F,F,G,-4,,,,4
Spain,2014,Netherlands,1,5,21,T,F,F,21,6,T,0,7,0,F,F,G,-4,,,,7
France,2010,Mexico,0,2,80,F,F,F,21,7,F,1,1,1,F,F,G,-2,,,,3
France,2018,Belgium,1,0,39,F,F,F,21,7,F,6,4,0,F,T,SF,1,,,,10
Germany,2010,England,4,1,24,F,F,F,21,7,T,1,1,0,F,F,S,3,,,,2
Germany,2010,England,4,1,67,T,F,F,21,7,T,0,3,0,F,F,S,3,,,,3
Spain,2010,Germany,1,0,10,F,F,T,21,7,T,1,6,0,F,T,SF,1,,,,7
Spain,2010,Netherlands,1,0,41,F,F,F,21,7,T,2,4,0,F,T,F,1,,,,6
Spain,2018,Portugal,3,3,80,F,F,T,21,7,T,9,3,0,F,F,G,0,,,,12
France,2010,Uruguay,0,0,67,F,F,F,21,8,F,4,1,1,F,F,G,0,,,,6
France,2018,Uruguay,2,0,6,F,F,F,21,8,F,1,2,0,F,T,QF,2,,,,3
France,2018,Uruguay,2,0,42,F,F,T,21,8,F,6,2,0,F,T,QF,2,,,,8
Germany,2014,Argentina,1,0,3,F,F,F,21,8,T,3,3,0,F,T,F,1,,,,6
Germany,2014,Argentina,1,0,79,F,F,F,21,8,T,5,3,0,F,T,F,1,,,,8
Germany,2014,Argentina,1,0,104,T,F,F,21,8,T,3,4,0,F,T,F,1,,,,7
Spain,2010,Germany,1,0,11,F,F,T,21,8,T,7,4,0,F,T,SF,1,,,,11
Spain,2010,Paraguary,1,0,11,F,F,F,21,8,T,3,2,0,F,T,QF,1,,,,5
Spain,2010,Switzerland,0,1,89,F,F,F,21,8,T,0,1,0,F,T,G,-1,,,,1
Spain,2018,Portugal,3,3,2,F,F,T,21,8,T,3,4,0,F,F,G,0,,,,7
France,2018,Belgium,1,0,3,F,F,T,21,9,F,4,3,0,F,T,SF,1,,,,7
France,2018,Denmark,0,0,12,F,F,F,21,9,F,3,3,0,F,T,G,0,,,,6
Germany,2014,Algeria,2,1,5,F,F,T,21,9,T,3,2,0,F,T,S,1,,,,5
Germany,2014,US,1,0,28,F,F,F,21,9,T,8,2,0,F,T,G,1,,,,10
Germany,2014,US,1,0,59,F,F,T,21,9,T,4,4,0,F,T,G,1,,,,8
Germany,2018,Korea,0,2,7,F,F,T,21,9,T,5,2,0,F,F,G,-2,,,,7
Germany,2018,Sweden,2,1,31,F,F,T,21,9,T,5,2,1,F,F,G,1,,,,8
Germany,2018,Sweden,2,1,47,F,F,F,21,9,T,5,1,0,F,F,G,1,,,,6
Spain,2010,Netherlands,1,0,53,F,F,T,21,9,T,3,2,0,F,T,F,1,,,,5
Spain,2010,Switzerland,0,1,11,F,F,T,21,9,T,3,2,0,F,T,G,-1,,,,5
Spain,2018,Russia,1,1,4,F,F,F,21,9,T,4,4,0,F,F,S,0,,,,8
Spain,2018,Russia,1,1,96,F,F,F,21,9,T,4,4,0,F,F,S,0,,,,8
Spain,2018,Russia,1,1,124,F,F,T,21,9,T,4,3,0,F,F,S,0,,,,7
France,2018,Argentina,4,3,37,F,F,T,21,10,F,4,4,0,F,T,S,1,,,,8
Spain,2018,Iran,1,0,19,NA,F,F,21,10,T,4,3,0,F,F,G,1,,,,7
Spain,2018,Iran,1,0,24,NA,F,F,21,10,T,5,2,0,F,F,G,1,,,,7
Spain,2018,Morocco,2,2,49,F,F,T,21,10,T,8,1,0,F,F,G,0,,,,9
France,2014,Germany,0,1,15,F,F,F,22,3,F,2,1,1,F,F,QF,-1,,,,4
France,2018,Argentina,4,3,19,F,F,F,22,3,F,3,2,1,F,T,S,1,,,,6
France,2018,Argentina,4,3,63,F,F,F,22,3,F,1,3,0,F,T,S,1,,,,4
Germany,2010,England,4,1,82,T,F,F,22,3,T,4,5,0,F,F,S,3,,,,9
